,id,Resource Name,Launch URL,Launch URL Languge,Organisation Name,Launch URL Date,Resources Offered,Access Method,Operating Hours,Freeform Address,Postcode,State/WP,City,GPS Plus Code,Contact Method(s),Contact Number(s),Latest Social Media Post URL,Latest Social Media Post Date,Imported by User,Info Source,Import Batch Name,Import Date,GPS Latitude,GPS Longitude,Resource End Date,Contact Name,Religious,Any Other Limits?,Access Method Other,Donations Bank Info,Donations Accepted,Freeform Notes Misc,Resource Freeform Notes,Other Contact Details,Contact Freeform Info,Must Contact First,Quantity Limits,Other Limits Details,Unique Identifier(RL),Import Status,Covers Area?,Donations Accepted Other,Estimated Supply Levels,Launch Freeform Text,Government Funded,Inactive?,Resources Offered Other,Launch URL Language Other,createdTime
325,recB9mmIkA4pyoIVK,Food Bank @ The Nest Cafe Lounge ,https://www.facebook.com/thenestcafeloungemiri/posts/1317820361967063?__cft__[0]=AZWk0rMAyOhpf6-JN2luYwuYNrAAv2J75ojRkLh5WHxPQin4DwaS5iNdocIh0AqNd2ZyhdjQIdGwhHw1711UUi7esViSl_eNSAu6aS5UAMxQYztay2WJjvJHjOnMQIaiwASzgAvm3PmRjhN_H_lkydFo&__tn__=%2CO%2CP-R,['English'],Private Business,2021-07-02,"['Supply Packs', 'General Supplies']",['Home Delivery'],0900-2200,"No A-G18, Miri Times Square, Marina Parkcity",98000.0,Sarawak,Miri,"9XVP+82 Miri Handicraft Centre, Miri, Sarawak","['WhatsApp', 'FB Message']",016-4110230,https://www.facebook.com/thenestcafeloungemiri/posts/1317820361967063?__cft__[0]=AZWk0rMAyOhpf6-JN2luYwuYNrAAv2J75ojRkLh5WHxPQin4DwaS5iNdocIh0AqNd2ZyhdjQIdGwhHw1711UUi7esViSl_eNSAu6aS5UAMxQYztay2WJjvJHjOnMQIaiwASzgAvm3PmRjhN_H_lkydFo&__tn__=%2CO%2CP-R,2021-07-02,Viberblue,Social Media Post,Initial Import,2021-07-12T13:51:00.000Z,4.3933125,113.9850625,,,,"['ID/Photo Required', 'Registration Required']",,,,,,https://www.facebook.com/thenestcafeloungemiri/,,True,,,,,,,,,,,,,2021-07-12T13:51:00.000Z
326,recGaKzzw8hn8nHVk,Food Bank @ RA Cafe,https://www.facebook.com/permalink.php?story_fbid=166688255492846&id=110560161105656&__cft__[0]=AZWYDLfb_XfzvQjoqxuYjA9zc1A1YVllLc0GUfiv11suZong3hrHrcCxgJwDlUGB-i8LhieJjANtCQ0ik4up-ju0hIC9skUyxWGKoJ373OGW0-iP-lbzItDScGO-c--kyH9TWcH8dKV98AwRJPKxEm4V&__tn__=%2CO%2CP-R,['Other'],Private Business,2021-07-03,['General Supplies'],['Self-Service'],0700-1900,"Lot 1816 Eastwood Industrial Park Phase 3, Jln By Pass",98000.0,Sarawak,Miri,"92R9+WQ Kampung Lereng Bukit, Miri, Sarawak","['Call', 'WhatsApp']","085-427641 (Call),  014-8774000 (Whatsapp)",https://www.facebook.com/permalink.php?story_fbid=166688255492846&id=110560161105656&__cft__[0]=AZWYDLfb_XfzvQjoqxuYjA9zc1A1YVllLc0GUfiv11suZong3hrHrcCxgJwDlUGB-i8LhieJjANtCQ0ik4up-ju0hIC9skUyxWGKoJ373OGW0-iP-lbzItDScGO-c--kyH9TWcH8dKV98AwRJPKxEm4V&__tn__=%2CO%2CP-R,2021-07-03,Viberblue,Social Media Post,Initial Import,2021-07-12T14:04:18.000Z,4.3923125,114.0194375,,,,,,,,This post needs to be translated from Iban.,"I can't tell, need someone who can translate Iban for this one.",,,,,,,,,,,,,,,Iban,2021-07-12T14:04:18.000Z
327,recWI1Ddl7IOUMtHV,Food Bank @ Chop Kiat Siang Petrol Station,https://twitter.com/fgrbrt/status/1412235288496140288/photo/3,['English'],Artsy Fartsy Market,2021-07-06,,['Self-Service'],?,"Lot 709, Jalan Miri-Bintulu By-Pass",98000.0,Sarawak,Miri,"9XPP+HM Miri Handicraft Centre, Miri, Sarawak",['Call'],085-417112,https://twitter.com/fgrbrt/status/1412235288496140288/photo/3,2021-07-06,Viberblue,Social Media Post,Initial Import,2021-07-12T15:32:56.000Z,4.3864374999999995,113.9866875,,,,,,,['Dry Goods'],,,,,,2 Items per person,,,,,,,,,,,,2021-07-12T15:32:56.000Z
328,recsKIDvGHcBRjkqb,Uplift Project Borneo,https://www.facebook.com/upliftprojectborneo/,"['Malay', 'English']",Uplift Project Borneo,2021-02-19,['Supply Packs'],['Home Delivery'],?,Sarawak,,Sarawak,,,['Call'],016-8558540,https://www.facebook.com/upliftprojectborneo/posts/2935748073335829?__cft__[0]=AZUoRd-nQ6Pq2L9emD5WWCrJ5S0UF8d_BBOElbvx7ObABC6KiG22ht9Xkxxs_EYtRbJ0y3BBx86ZKrOiymntZ8wMeB31YwbhTEAuiCOJ-7SIDFL_JbHgez182SxN9Pw1Dtp_zFbNwPVPwr9HUilHV12x&__tn__=%2CO%2CP-R,2021-07-10,Viberblue,Social Media Post,Initial Import,2021-07-12T16:28:20.000Z,,,,Ivan,Christian,,,BSN - 1310341100027064,['Funding'],,They deliver aid to all of Sarawak. They locate (or you can approach them) people in need and send to them food/care packages.,,,True,,,,,,,,,,,,,2021-07-12T16:28:20.000Z
329,recbbTYdpswoe0oLZ,XPDC Bros MCO Food Basket,https://www.instagram.com/p/CIOHbAzDbSd/,['English'],XPDC Bros,2020-12-15,['General Supplies'],['Home Delivery'],?,,98000.0,Sarawak,Miri,,"['Call', 'WhatsApp']",012-8863162,https://www.instagram.com/p/CQ0xvZPLVC-/,2021-07-06,Viberblue,Social Media Post,Initial Import,2021-07-12T16:39:50.000Z,,,,Alicia,,,,,['Funding'],,,,,True,,,,,True,,,,,,,,2021-07-12T16:39:50.000Z
330,recgVqSb9CwfChf3G,Hope Givers-Miri,https://www.facebook.com/HopeGiversMiri/,['English'],Hope Givers-Miri,2021-07-03,['Supply Packs'],['Home Delivery'],?,,98000.0,Sarawak,Miri,,"['WhatsApp', 'Call']",013-8901828,https://www.facebook.com/HopeGiversMiri/posts/108320644858168?__cft__[0]=AZWGtdtZ8K6hgoBeOwDcqwTljTE2VOWPXJZROayG4xKxcHojtTNwA31_JLOSVqCrx_YJlCuUITj5Pb5qlzgnhibN1Vpy50Al79t_POfT0oWOpkJ8PENegeFG-NqeAh21F-dbp2MeGyJBgJyXG1BASMgQ&__tn__=%2CO%2CP-R,2021-07-12,Viberblue,Social Media Post,Initial Import,2021-07-12T16:45:34.000Z,,,,Matshel,,,,,"['Funding', 'Dry Goods']",,They are a charity organization that locates (or you may contact them directly) to people who are in need of food supplies.,,,True,,,,,,,,,,,,,2021-07-12T16:45:34.000Z
331,recbg9vxdswIl8dPS,Food Bank @ Gen2Gen Cafe,https://twitter.com/fgrbrt/status/1412236094008037377/photo/3,['Mandarin'],Private Business,2021-07-06,"['General Supplies', 'Premade Meals']",['Self-Service'],,Jalan Airport,98000.0,Sarawak,Miri,"8XHM+WR Taman Tunku, Miri, Sarawak","['Call', 'WhatsApp']",010-9678879,https://www.facebook.com/permalink.php?story_fbid=805096803731331&id=280655746175442&__cft__[0]=AZWvxMbd4Md9LUjPnOQnfovjK-QtOxEHQE3_TFuDD8CfiMAclSLSMnybWvCoNQ6cA9yE98gEl16uekGLGd5u126lH9a51PqpSXi2yIVKVq551BffXk8BG1u83QkEuTd-3LKzUXV_Zf-EbMSPO1ybUeP-&__tn__=%2CO%2CP-R,2021-07-12,Viberblue,Social Media Post,Initial Import,2021-07-12T16:53:09.000Z,4.3298125,113.9845625,,,,,,,,,,,,,2 Item per person,,,,,,,,,,,,2021-07-12T16:53:09.000Z
332,rec8kYc21wiig1Bzh,Food Bank by Klinik Dr Alyna,https://www.facebook.com/klinikdralyna/,"['Malay', 'English']",Klinik Dr Alyna,2021-06-21,['General Supplies'],['Self-Service'],0900-2200,"NO 6, JALAN WANGSA DELIMA 10, D'WANGSA, WANGSA MAJU",53300.0,Kuala Lumpur,Wangsa Maju,"5PWR+HF Kuala Lumpur, Federal Territory of Kuala Lumpur","['Call', 'WhatsApp']",03-41419050,https://www.facebook.com/klinikdralyna/posts/806559243559525?__cft__[0]=AZUSyNl9ihQv3xi6yibVN3SjLoFuYi9faRrV3HwUEKa9P5pRYTl4zt_h9wJQsZZUlmWkodHqmbPMmDOtUdlTLQwMGzozY-84dpORg4uQNKCCB47tUMozbnrh-Wu0diLxB5OiFIOyEjn8FEpODjtN8ANaj3eKkirAvNNUx8cnY0AOKg&__tn__=%2CO%2CP-R,2021-06-21,Viberblue,,Initial Import,2021-07-13T06:49:35.000Z,3.1964375,101.7411875,,,,,,,,,,,,,,,ImportRL41,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:35.000Z
333,recen2Bax92J6dB8y,Monsoi Onsoi KL,https://www.facebook.com/MonsoiOnsoiRestaurant/,['Malay'],Business Owner,2021-07-21,['General Supplies'],['Self-Service'],1130-2200,"311, Jln Tun Razak, Pudu",50400.0,Kuala Lumpur,Pudu,"4PM9+F6 Kuala Lumpur, Federal Territory of Kuala Lumpur","['Call', 'WhatsApp']",011-33875253,https://www.facebook.com/MonsoiOnsoiRestaurant/posts/696557985079193,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:49:36.000Z,3.1336875,101.7180625,,,,,,,,,,,,,,,ImportRL44,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:36.000Z
334,recVOlbkW3FJo7qV1,Food Bank by PINTO Thai Rice Pot,https://www.facebook.com/pintothairicepot/,['English'],Business Owner,2021-06-21,['General Supplies'],['Self-Service'],1130-1830 (closed on Sundays),"Lot G-3 , Seasons Garden Residences, Wangsa Maju",53300.0,Kuala Lumpur,Wangsa Maju,"5PPM+XP Kuala Lumpur, Federal Territory of Kuala Lumpur",['Call'],011-8994139,https://www.facebook.com/pintothairicepot/posts/4094056290640374?__cft__[0]=AZXA7UT7ZZxMRsFiMT6t0JoJgJxHFjRdLUVELIIyohV-oCHp-9cOc3sTubsU2Cz1i-EJvF5M9HTmBfg32FFVA752hHqKiwSuxhdmX9R4qGKIuEbgNDfiU4gxna8azaY-2uEiKDJ6honmFiRDoooCDJpT&__tn__=%2CO%2CP-R,2021-06-21,Viberblue,,Initial Import,2021-07-13T06:49:36.000Z,3.1874375,101.7343125,,,,,,,,,,,,,,,ImportRL42,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:36.000Z
335,recDu3SQ1iEojaN4b,Melawati Nasi Ayam Hainan Singapore,https://www.facebook.com/groups/802604823726161/permalink/807756279877682/,"['Malay', 'English']",One For All,2021-06-21,['General Supplies'],['Self-Service'],0930-2000,"No 2, Jalan H 3, Taman Melawati",53100.0,Kuala Lumpur,Taman Melawati,"6PGV+XV Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",['Call'],019-2203364,https://www.facebook.com/groups/oneforallmalaysia/posts/825922604727716/?__cft__[0]=AZVxLlC15cYAMxkagqz6ybNH_QD_1eOZpDghcp6OlotG-O31goz5AwoLbE1qsMtlTQVNNPpdoxQDBJDr04wZxOdaFWuRQM6L9ufgEMnuWxh5M-ur9UWYAJ_rshkywT2m5rVcj6ME63tOgv_gbGf87V-5&__tn__=%2CO%2CP-R,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:49:36.000Z,3.2274375,101.7446875,,Jamal,,,,,,,,,,,,,ImportRL43,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:36.000Z
336,recklyRBuN0JgBFxk,Jalan Loke Yew Food Kiosk,https://www.facebook.com/101351272223003/posts/103461302012000/,"['Chinese', 'Malay', 'English']",Be With U,2021-07-21,['Premade Meals'],['Self-Service'],1100-1800,"A-GR-1, Block A, Gold Uncang Tower (UE3, 85, Loke Yew Road, Miharja Park",55200.0,Kuala Lumpur,Jalan Loke Yew,"4PFC+94 Cheras, Selangor",['Call'],014-268 7258,https://www.facebook.com/BeWithUu/posts/106195751738555,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:49:37.000Z,3.1234375,101.7203125,,BeWithU Hotline,,,,,,,,,,,,,ImportRL47,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:37.000Z
337,recmi40XDCpltjTrA,Food bank at OUG Kin Thai,https://l.facebook.com/l.php?u=https%3A%2F%2Fkinthai.my%2Ffood-bank-oug%2F%3Ffbclid%3DIwAR3CPdbyqFOuVIz3tovBJNyM0zqVfGvbbKIF5ayiwQNp9dX7UjWf2Gwmc4E&h=AT108eVnX9RDZi4h3BELq2d0h3A6d9SJauxXyTY5oggcxwGl2weRQTAeyfJhsQyZOlrz9sLZLRD6SvodwaV1GLiwmErK5M-KS_M9QkVhAIOM3z-MzKLT8dM1y_AlxFaDnQ&__tn__=-UK-R&c[0]=AT2k2pAeozvKBVIjHpEIklXKgD3jtHaMzUzYTmkvApeAbHOZMrmKrhuK4ODKcOd67hqd5U4kPCphVM5qazZN5y2GmKehBS32K-Pehzi0FGG61UrwEJlJqOG4iW9_Bc4aASqWwxH6MhjS5v5gFrpHH-RLIw,"['Chinese', 'Malay', 'English']",Business Owner,2021-07-21,['Premade Meals'],,Appointment Based,"No 66, Jalan Hujan Rahmat 3",58200.0,Kuala Lumpur,Taman Overseas Union,"3MCC+PW Kuala Lumpur, Federal Territory of Kuala Lumpur",['Call'],017-8790 611,https://www.facebook.com/permalink.php?story_fbid=2714511568840302&id=100008444561248&,,Viberblue,,Initial Import,2021-07-13T06:49:37.000Z,3.0718125,101.6723125,,Red Dragonfly Academy Hotline,,['Appointment Required'],,,,,,,,True,,,ImportRL46,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:37.000Z
338,recCEDKUon8I4H76v,Food meal/aid at Champs Masakan Melayu,https://www.facebook.com/restoranchamps/,"['Malay', 'English']",Business Owner,2021-07-21,['Premade Meals'],['Self-Service'],0800-1730,29-G Jalan Dwitasik Dataran Dwitasik,56000.0,Kuala Lumpur,Bandar Seri Permaisuri,"4P27+96 Kuala Lumpur, Federal Territory of Kuala Lumpur","['Call', 'WhatsApp']","03-97128383 (Call), 012-6001753 (Whatsapp)",https://www.facebook.com/restoranchamps/posts/850458358934450,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:49:37.000Z,3.1009375,101.7130625,,,,,,,,,,,,,,,ImportRL45,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:37.000Z
339,reci8QMnkJQRCDly0,Taman Perindustrian Puchong Utama Food Station,https://www.facebook.com/101351272223003/posts/102867075404756/,"['Chinese', 'Malay', 'English']",Be With U,2021-07-21,['Premade Meals'],['Self-Service'],1100-1800,"1, Jalan PPU 2A, Taman Perindustrian Puchong Utama",47100.0,Selangor,Puchong,"2J56+7P Puchong, Selangor",['Call'],014-268 7258,https://www.facebook.com/BeWithUu/posts/106195751738555,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:49:38.000Z,3.0081875,101.6118125,,BeWithU Hotline,,,,,,,,,,,,,ImportRL49,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:38.000Z
340,rec455ypIhkAwbgQM,Kampung Datuk Keramat Food Kiosk,https://www.facebook.com/101351272223003/posts/103461302012000/,"['Chinese', 'Malay', 'English']",Be With U,2021-07-21,['Premade Meals'],['Self-Service'],1100-1800,"No. 4, Peace Lane 11, Kampung Datuk Keramat",55000.0,Kuala Lumpur,Datuk Keramat,,['Call'],014-268 7258,https://www.facebook.com/BeWithUu/posts/106195751738555,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:49:38.000Z,,,,BeWithU Hotline,,,,,,,,,,,,,ImportRL48,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:38.000Z
341,recXIsHpdsTC0mPws,Food bank by Meowky House,https://www.facebook.com/Meowky-House-114447840474824/,"['Malay', 'English']",Business Owner,2021-06-21,['General Supplies'],['Self-Service'],1100-2000,"101, Lorong Macalister, 10400 George Town, Pulau Pinang",10400.0,Penang,George Town,"C88H+MC George Town, Penang, Malaysia",['FB Message'],,https://www.facebook.com/permalink.php?story_fbid=294309872488619&id=114447840474824&__cft__[0]=AZXey4IB0swM-_mkKf1mRZWOCgYvDRQ69mVQGPvnJqiK0sDWXaMJmp6YIotafZiPpBo8bt2oaqg1vxWeamDv_6socfbBImnxLw1u_A7JKXRh7FBuawMiWzWKFMw1IBWNg2JLkTHgtkcwwUS3vhJK7M-Q&__tn__=%2CO%2CP-R,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:49:39.000Z,5.4166875,100.3285625,,Meowky House FB,,,,,,Closed on Mondays,,,https://www.facebook.com/Meowky-House-114447840474824/,,,,ImportRL53,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:39.000Z
342,recy2W6UT0yW09X24,My TGT Food Bank,https://www.facebook.com/MyTGTFoodBank/?ref=page_internal,['Malay'],My TGT Food Bank,2021-02-01,['Premade Meals'],['Home Delivery'],Appointment Based,2 locations: Masjid Tuan Guru and Masjid Karwa in Tanjung Tokong,10470.0,Penang,George Town,"F854+MC Tanjung Tokong, Penang, Malaysia",['Call'],017-4681028,https://www.facebook.com/MyTGTFoodBank/posts/212290434230696,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:49:39.000Z,5.4591875,100.3060625,,Firdaus,,,,,,,,,,True,,,ImportRL52,4-Upgraded: Ready to Contact,True,,,,,,,,2021-07-13T06:49:39.000Z
343,rechlZhZQhadVd7G4,Food Bank by Antparcel Hub,https://www.facebook.com/antparcelhub/,"['Chinese', 'Malay']",Business Owner,2021-07-21,['General Supplies'],['Self-Service'],1000-1900,"No.3337-G, Jalan Perniagaan, Pusat Perniagaan Alma, 14000 Bukit Mertajam, Pulau Pinang",14000.0,Penang,Bukit Mertajam,"8FMJ+GC Bukit Mertajam, Penang, Malaysia",['Call'],013-8448513,https://www.facebook.com/antparcelhub/posts/333318548458361?__cft__[0]=AZVo-IjZE1IdvIqvWpz0z4rhgOBWTPYAHSaFkWQz_4Mox3XlIOftW1-E4aV1wpnRLN94cQtD4n_RfbiaMr_ZGdus4hwfKdtuqSGdvZiNHaSeGBP2WD1AYth0HJnaQhQO7YgP8u4BjMuZb3WkfaJCytXn&__tn__=%2CO%2CP-R,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:49:40.000Z,5.3338125,100.4810625,,,,,,,,,,,,,,,ImportRL56,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:40.000Z
344,rec5fSKOeAi1uQPj8,Food bank at Saigon House Cuisine,https://www.facebook.com/Saigonhousecuisine/,['English'],Business Owner,2021-07-21,['General Supplies'],['Self-Service'],1100-2200,"No. 77, Sri Bahari Road, Georgetown, Penang",10050.0,Penang,George Town,"C8CJ+JJ George Town, Penang",['Call'],04-2612301,https://www.facebook.com/Saigonhousecuisine/posts/1068230060250914?__cft__[0]=AZXlpR-5WdSY1Xle7Gd4kK8JRLZUTHXtTbOKi96ISI_IJzfkIELGyXvWf9edPdGOeDALnhsO_w0XWOP_V-9v0098bG1-GbSFKEAXegTTmFteCpdXT48b5UOPfSgHzqet2JB3Y-jomCLYLA4yV05bJpar&__tn__=%2CO%2CP-R,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:49:40.000Z,5.421562499999999,100.3315625,,,,,,,,,,,,True,,,ImportRL54,4-Upgraded: Ready to Contact,,,,,True,,,,2021-07-13T06:49:40.000Z
345,rec0LFTVEd30Xiypi,Food Bank by Signature Tint Shop S/B & CO2 Coating Concept Sdn Bhd,https://www.facebook.com/profile.php?id=100015758349240,"['Chinese', 'English']",Business Owner,2021-06-21,['General Supplies'],['Self-Service'],1000-1700,"No. 56G, Jalan OP 1/5, Pusat Perdagangan One Puchong, Selangor, 47160 Puchong",47160.0,Selangor,Puchong,"2JQ9+V8 Puchong, Selangor",['Call'],019-3592336,https://www.facebook.com/yun.yau.5/posts/5937203066320417?__cft__[0]=AZUmdX0HpCi4OaNFVV8U70csiKlg02YhtQBRLn6qA-zXiNhO2PUQWgNvkRVZpNpK5w9qu-yS_2MI9qzR0cqkEmIbaq_wkTSaLsKyrxXZUL7KtiDDLQO8jD7lSnNFJAQuVLThKQ0R67i1lu850r2LOHZI&__tn__=%2CO%2CP-R,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:50:53.000Z,3.0396875,101.6183125,,,,,,,,,,,,,,,ImportRL79,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:50:53.000Z
346,recDb3hYnLURfSzbw,Food bank by Cerdito Restaurant,https://www.facebook.com/cerditorestaurant/,['English'],Business Owner,2021-06-21,['General Supplies'],['Self-Service'],1200-2200,"G-11, Kompleks Kenari, Jalan Kenari 19A 47100 Puchong, Selangor",47100.0,Selangor,Puchong,"2JWF+27 Puchong, Selangor",['Call'],017-3808989,https://www.facebook.com/cerditorestaurant/posts/1491733584503207?__cft__[0]=AZVGvqoR7dyynHmx0ho0rOHBoljauIXaV59ygW4GJXIqZLCD3QcfFfP8bqo9iPl_X_1pHKn_OhFJYT8Y0YB6DKr_BdmgNVCaBeAehveDEyAma2nu4V-FhSSIOw4-QNT_OMclx_7SAgeQi0rN-_g6yNmE&__tn__=%2CO%2CP-R,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:50:53.000Z,3.0450625,101.6231875,,,,,,,,,,,,,,,ImportRL78,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:50:53.000Z
347,reccTDIpUP2qB7VAj,Food bank by DD Group Trading,https://www.facebook.com/104854397713596/posts/366611931537840/,"['Chinese', 'English']",Business Owner,2021-07-21,['General Supplies'],['Self-Service'],1200-1830,"No.31-G , Jalan Puteri 1/6, Bandar Puteri Puchong 47100 Puchong Selangor",47100.0,Selangor,Puchong,"2JG8+PW Puchong, Selangor, Malaysia",['Call'],03-80638488,https://www.facebook.com/104854397713596/posts/366611931537840/,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:50:54.000Z,3.0268125,101.6173125,,,,,,,,,,,,,,,ImportRL80,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:50:54.000Z
348,recPiyl3HOCpI47cQ,GEROBOK SURAU AL ITTIHAD,https://www.facebook.com/groups/135071520689093/permalink/858605938335644/,['Malay'],Gerobok Rezeki,2021-06-21,['Fresh Supplies'],['Self-Service'],"1000-1145, 1600-1745","Jalan Tun Teja 3, Taman Tun Teja, 48000 Rawang, Selangor",48000.0,Selangor,Rawang,"7HXQ+9Q Rawang, Selangor","['Call', 'WhatsApp']",017-3028701,https://www.facebook.com/groups/135071520689093/posts/880708742792030/?__cft__[0]=AZXodOL-wpi40m4N-usouFpNrdGaYVqcviT7NZMPP2XF1a8slbqRiZV9UXwW01S1bcrvSmXggW2HusskGjTXJnXI1-TTNEExWcb4cTBlxxN3acqWAZYv7PcKhDjZ2t7D8DLwDr7GJ16mMrdvWatNxfeFbQA6v9ipgmcDvBW1cuWenTbD_nc_ekel25Bwf4WE9Og&__tn__=%2CO%2CP-R,2021-07-21,Viberblue,,Initial Import,2021-07-13T06:51:04.000Z,3.2984375,101.5894375,,Wira Mohd Sidek,Muslim,,,,,,,,,,4 items per person,,ImportRL84,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:51:04.000Z
349,reckmN6ScMNgydN7z,Food Bank @ Jamek Tanjung Rambutan Mosque,https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,Kampung Masjid,31400.0,Perak,Tanjung Rambutan,"M594+6P Tanjung Rambutan, Perak",['Call'],05-2084000 (Head Office of Zakat Perak-MAIPk),https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T09:04:58.000Z,4.6680625,101.1568125,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month,Only for Muslims,,,,,,,True,,,,2021-07-13T09:04:58.000Z
350,recYv3UyRv6J49NWl,Food Bank @ Al-Falahiah Mosque,https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['Supply Packs', 'General Supplies']",['Arrange Pickup'],?,Kampung Changkat Tin,31800.0,Perak,Batu Gajah,"F2JR+GF Batu Gajah, Perak",['Call'],"05-2084000 (Head Office of Zakat Perak-MAIPk) , 012-4502124 (The Mosque's Number)",https://www.facebook.com/ZakatPerakMAIPk/posts/306874894002944,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T09:21:28.000Z,4.4813125,101.0411875,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month, Only for Muslims,,,,,,,True,,,,2021-07-13T09:21:28.000Z
351,recShecCsLVBTh7rP,Food Bank @ Jamek Mosque Baru Gopeng,https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'], Zakat Perak-MAIPk,2021-06-24,"['Supply Packs', 'General Supplies']",['Arrange Pickup'],?,"Jalan Kampung Rawa, Pekan Gopeng",31600.0,Perak,Gopeng ,"F597+MG Gopeng, Perak",['Call'],05-2084000 (Head Office of Zakat Perak-MAIPk),https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T09:24:21.000Z,4.469187499999999,101.1638125,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month, Only for Muslims,,,,,,,True,,,,2021-07-13T09:24:21.000Z
352,reclKKsq5I3q2Wew6,"Food Bank @ Abu Hurairah Mosque, Bidor",https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['Supply Packs', 'General Supplies']",['Arrange Pickup'],?,"No. 1, Jalan Tapah, Taman Seri Bidor",35500.0,Perak,Bidor,"47PH+7H Bidor, Perak",['Call'], 05-2084000 (Head Office of Zakat Perak-MAIPk),https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T10:13:10.000Z,4.1356875,101.2789375,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month, Only for Muslims,,,,,,,True,,,,2021-07-13T10:13:10.000Z
353,recKktqlSGWDKDcwQ,"Food Bank @ Assalamuddin Mosque, Muallim",https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,"Felda Gunung Besout 4, Taman Permai",35600.0,Perak,Sungkai,"2835+8P Sungkai, Perak",['Call'],"05-2084000 (Head Office of Zakat Perak-MAIPk), 03-88864000 (Direct to Mosque)",https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T13:09:00.000Z,4.0033125,101.3093125,,,Muslim,"['ID/Photo Required', 'Registration Required']",,,,,Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month,Only for Muslims,,,,,,,True,,,,2021-07-13T13:09:00.000Z
